AccidentUID,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,CantonCode,AccidentSeverityCategory,AccidentInvolvingMotorcycle
string,,,,,,,
meta,,,,,,,
string,,,,,,,
meta,,,,,,,
82656C72373A6C39E05328B9D80A71F6,2019.0,Feb,Do,Nachmittag,,Leicht,0.0
8572D3A42734C1B9E05328B9D80A4D10,2019.0,Apr,Di,Abend,,Schwer,0.0
8839069444164ED4E05329B9D80AF468,2019.0,Mai,Mo,Vormittag,,Leicht,0.0
926A38336B97582DE05328B9D80A3979,2019.0,Sep,Di,Vormittag,,Leicht,0.0
957D40B63FB278D8E05328B9D80AE032,2019.0,Okt,So,Nachmittag,,Leicht,0.0
98B46EBE04489234E05329B9D80A3EDA,2019.0,Dez,Do,Vormittag,,Leicht,0.0
A5E981EE1EF3CF6EE05328B9D80A2FB9,2020.0,Mai,So,Nachmittag,,Leicht,0.0
ABF41293A4D7EA7CE05329B9D80AE665,2020.0,Jul,Mo,Nachmittag,,Leicht,0.0
AE4F810FA737EFDAE05329B9D80ABF03,2020.0,Sep,Sa,Nachmittag,,Leicht,1.0
B178729F9D4DC0F7E05329B9D80A87EB,2020.0,Okt,Mo,Vormittag,,Leicht,0.0
B619543E1CDC147EE053DDB9D80A2603,2020.0,Dez,Mo,Vormittag,,Leicht,0.0
B89B567100D67775E053DDB9D80A1E22,2021.0,Jan,Mi,Abend,,Leicht,0.0
CC193450408F44ABE053DDB9D80A6F79,2021.0,Sep,Mi,Vormittag,,Leicht,0.0
E1DC9E2D010C01F0E0530AB38B0224F8,2022.0,Jun,Di,Nachmittag,,Leicht,0.0
E565090115CB01F6E0530AB38B025ACD,2022.0,Aug,Fr,Nachmittag,,Schwer,0.0
00D22427D158024CE0630AB38B0224AB,2023.0,Jul,Mi,Vormittag,,Leicht,0.0
04350CFCA5B002B8E0630AB38B02E1AA,2023.0,Aug,Do,Vormittag,,Leicht,0.0
05DF08A27268010EE0630AB38B02EF5E,2023.0,Sep,Mi,Abend,,Leicht,0.0
0A3F86CCB17B02CEE0630AB38B02F327,2023.0,Nov,Di,Abend,,Leicht,0.0
0A95A99AFB3E01CAE0630AB38B024102,2023.0,Nov,Mi,Nachmittag,,Leicht,0.0
0C4A3BCE2C4A0178E0630AB38B02942D,2023.0,Dez,So,Nachmittag,,Schwer,0.0
AE2899276DDDEFB4E05329B9D80AD081,2020.0,Sep,Mi,Abend,,Schwer,0.0
BA40E5E495AAD16CE053DDB9D80A20FD,2021.0,Feb,Mo,Nachmittag,,Leicht,0.0
BF76058E6CD28F1CE053DDB9D80AEB8E,2021.0,Apr,Do,Abend,,Leicht,0.0
C92EC4D62A524A06E053DDB9D80A7587,2021.0,Jul,Fr,Vormittag,,Leicht,0.0
D354F00E375E626FE053DDB9D80ACF9F,2021.0,Dez,Fr,Abend,,Leicht,0.0
E0D87C31C917013AE0530AB38B020A96,2022.0,Jun,Mo,Nachmittag,,Leicht,0.0
EA4F7729771701A2E0530AB38B029E6F,2022.0,Okt,Mo,Nachmittag,,Leicht,0.0
EBFF9478E44401AAE0530AB38B02C868,2022.0,Okt,Mi,Nachmittag,,Leicht,0.0
F1BE2B471A11017CE0530AB38B025DAB,2022.0,Dez,So,Nacht,,Leicht,0.0
F38A394AFC4802B0E0530AB38B02D4DE,2023.0,Jan,Do,Vormittag,,Leicht,0.0
F5482C0383DE0178E0530AB38B020B22,2023.0,Feb,Mi,Vormittag,,Schwer,0.0
FC425FEF2B6B014AE0530AB38B02CC3C,2023.0,Mai,Mo,Nachmittag,,Schwer,0.0
FCE87CB2658001FCE0530AB38B02CD3D,2023.0,Mai,Sa,Vormittag,,Schwer,0.0
FE1155246DF701CEE0530AB38B026B2D,2023.0,Jun,Mi,Abend,,Leicht,0.0
A2349D027690307CE0430A865E33307C,2011.0,Mai,Fr,Abend,,Schwer,0.0
A6FF05D146C8004EE0430A839427004E,2011.0,Jun,Do,Nachmittag,,Schwer,0.0
A7762F4097F6008AE0430A839427008A,2011.0,Jun,Di,Nachmittag,,Leicht,1.0
AAC3CD40DBE90070E0430A8394270070,2011.0,Aug,Fr,Vormittag,,Leicht,0.0
AB28DA7EB6DF009AE0430A839427009A,2011.0,Sep,Do,Nachmittag,,Leicht,0.0
ADBF123173EF0120E0430A8394270120,2011.0,Sep,Fr,Abend,,Leicht,1.0
AE9BC5F05F36019CE0430A839427019C,2011.0,Sep,Mo,Nachmittag,,Schwer,0.0
B3ECEDCC9E120122E0430A8394270122,2012.0,Jan,Mi,Nachmittag,,Schwer,0.0
C4236F5389BE01E4E0430A83942745A3,2012.0,Jun,Do,Nachmittag,,Leicht,0.0
C47432E65FB801CCE0430A8394272063,2012.0,Sep,Sa,Nachmittag,,Leicht,1.0
CBDD1C97335400F2E0430A8394275203,2012.0,Okt,Fr,Nachmittag,,Schwer,0.0
D45AAFC85B2B012EE0430A8394277190,2013.0,Jan,Do,Nachmittag,,Leicht,0.0
DEFA8A7F9FFA01B8E0430A8394276142,2013.0,Jun,Do,Abend,,Leicht,1.0
FACBB29F1F7C0158E0530AB38B0275E8,2023.0,Mai,Sa,Abend,,Leicht,0.0
06F5E2A42B710114E0530A8394277BA5,2014.0,Okt,Mo,Abend,,Leicht,0.0
0AB5DE19F4F801F6E0530A839427EFE3,2014.0,Dez,Mo,Vormittag,,Leicht,0.0
13D4A378BDA801A4E0530A83942716AF,2015.0,Apr,Sa,Vormittag,,Leicht,0.0
1499987AEBD601A6E0530A8394274AAC,2015.0,Apr,Mi,Abend,,Leicht,1.0
1499987B292801A6E0530A8394274AAC,2015.0,Mai,Mi,Nachmittag,,Schwer,0.0
177133D6D10C01E0E0530A83942753EF,2015.0,Jun,So,Nachmittag,,Leicht,0.0
1771FF91482D015EE0530A8394275E01,2015.0,Jun,Mi,Vormittag,,Schwer,0.0
C47432E6637501CCE0430A8394272063,2012.0,Sep,Sa,Nachmittag,,Leicht,0.0
DF6B3D2B1EDB0146E0430A839427F5E5,2013.0,Jun,Sa,Nachmittag,,Schwer,0.0
DF6B3ECAAC170170E0430A8394277808,2013.0,Jun,Fr,Vormittag,,Leicht,1.0
E54B065181210136E0430A8394270BFF,2013.0,Sep,Do,Abend,,Leicht,0.0
E54B065190010136E0430A8394270BFF,2013.0,Jul,Sa,Nachmittag,,Schwer,0.0
E5658FBA064D0294E0430A83942740A7,2013.0,Sep,Do,Nachmittag,,Leicht,0.0
E78678594E0D0132E0430A8394275F98,2013.0,Okt,Mo,Nachmittag,,Leicht,0.0
E7874B98EE0302AAE0430A83942705DF,2013.0,Okt,Di,Nachmittag,,Leicht,0.0
E794ADDF85A30112E0430A8394277757,2013.0,Okt,Mo,Nachmittag,,Leicht,1.0
E794ADDFAA960112E0430A8394277757,2013.0,Okt,Do,Vormittag,,Schwer,1.0
E79560C36D630172E0430A8394275AD7,2013.0,Sep,Mo,Vormittag,,Leicht,1.0
ED0220CF2F27013CE0430A839427487B,2013.0,Dez,Di,Nachmittag,,Schwer,0.0
F2D12FDC25D900AEE0430A839427B80F,2014.0,Feb,Mo,Vormittag,,Leicht,0.0
F2D36DAD06900058E0430A8394278F12,2014.0,Mar,Do,Nachmittag,,Leicht,0.0
F8DE7EA42FF302FAE0430A839427676F,2014.0,Mai,So,Vormittag,,Leicht,0.0
FD3208B1F27E011CE0430A83942738E9,2014.0,Jul,Mi,Nacht,,Leicht,0.0
FD3213F4E788012EE0430A8394272DEA,2014.0,Jul,So,Vormittag,,Leicht,0.0
FF262850462B024AE0430A8394274380,2014.0,Jul,Di,Nacht,,Leicht,0.0
19A3EAC2F4220284E0530A839427CF0C,2015.0,Jul,Do,Abend,,Leicht,0.0
1D1A3C27580E00A4E0530A8394279CFD,2015.0,Aug,Mi,Vormittag,,Leicht,0.0
1E8176B3217B01E4E0530A8394277032,2015.0,Sep,Di,Abend,,Leicht,1.0
1E8781A22833000EE0530A839427CF3A,2015.0,Sep,Di,Vormittag,,Leicht,0.0
1EAB24965DE80128E0530A8394272203,2015.0,Sep,So,Nachmittag,,Leicht,0.0
25C02F9311100148E0530A839427D87D,2015.0,Dez,Do,Nachmittag,,Leicht,0.0
27DAB196BD57016CE0530A839427672B,2015.0,Dez,Mi,Vormittag,,Leicht,0.0
31D623EAC356017AE0530A8394270034,2016.0,Mai,Fr,Nachmittag,,Leicht,0.0
31D623EB0642017AE0530A8394270034,2016.0,Mai,Di,Vormittag,,Schwer,0.0
398CA04A096A00CEE0530A839427B659,2016.0,Aug,Mo,Nachmittag,,Leicht,0.0
3B6BDE69236401E6E0530A8394270EC6,2016.0,Aug,Mi,Nachmittag,,Leicht,0.0
3BA38D4348DD01B8E0530A839427BC93,2016.0,Sep,Sa,Nachmittag,,Leicht,0.0
447B445DDC6E0288E0530A839427BF82,2016.0,Dez,Mi,Nachmittag,,Leicht,0.0
68C1B50CDB7D019AE0530A839427C0FC,2018.0,Apr,So,Nachmittag,,Leicht,0.0
707A4D39BCD20118E0530A83942721A2,2018.0,Jul,Di,Nachmittag,,Leicht,0.0
75685347BDF50220E0530A839427B775,2018.0,Sep,Mi,Nachmittag,,Leicht,0.0
7CA6C3E2AEC4193FE05328B9D80AE26B,2018.0,Dez,Do,Nachmittag,,Leicht,0.0
832C8C484AC30987E05328B9D80AE62E,2019.0,Mar,Di,Vormittag,,Leicht,0.0
A7914F66F01A19F1E05329B9D80AC52D,2020.0,Jun,Mi,Nachmittag,,Leicht,0.0
05DDD79FA14901B4E0630AB38B026852,2023.0,Sep,Fr,Nachmittag,,Leicht,0.0
68D8D9E94D7C01DAE0530A839427BC7F,2018.0,Apr,Mo,Nachmittag,,Schwer,0.0
734E3105979E01C0E0530A839427D509,2018.0,Aug,So,Abend,,Schwer,0.0
7414B1824A370132E0530A839427579B,2018.0,Aug,Sa,Abend,,Leicht,0.0
773EE58166FF017EE0530A83942747FC,2018.0,Okt,Sa,Nachmittag,,Leicht,0.0
832AA0E5ACD70978E05328B9D80A73A5,2019.0,Mar,So,Nachmittag,,Leicht,0.0
8C871FCDACFA398CE05328B9D80A9D26,2019.0,Jul,Mi,Nachmittag,,Leicht,1.0
8ECE842F47117500E05328B9D80A829B,2019.0,Aug,Fr,Nachmittag,,Leicht,0.0
90665B956E61FD61E05328B9D80A790C,2019.0,Aug,Di,Abend,,Schwer,0.0
94DC3C67C673E8C3E05329B9D80A4AE4,2019.0,Okt,Di,Vormittag,,Leicht,0.0
A4BAC3C60E8195DFE05328B9D80A4245,2020.0,Apr,Sa,Nacht,,Schwer,0.0
AAF1DBDB4E94B907E05328B9D80A00C5,2020.0,Jul,Mo,Vormittag,,Leicht,1.0
BAD40E536CBED176E053DDB9D80ABB7A,2021.0,Feb,Sa,Nacht,,Schwer,0.0
D2A5B600F91520BEE053DDB9D80A87D8,2021.0,Nov,Di,Vormittag,,Schwer,0.0
DA5CCB7BF8862CBCE053DDB9D80AC4E3,2022.0,Mar,Fr,Vormittag,,Leicht,0.0
DF57F5ECCCAA0136E0530AB38B0208A9,2022.0,Mai,Sa,Vormittag,,Schwer,1.0
E101EB08A8CF015CE0530AB38B020F1C,2022.0,Jun,Sa,Abend,,Schwer,0.0
01E9FAE2D3CE025CE0630AB38B02DF03,2023.0,Aug,So,Nachmittag,,Leicht,0.0
04AAE963F7840160E0630AB38B02609A,2023.0,Sep,Di,Nachmittag,,Leicht,0.0
054CF66103EF02BAE0630AB38B02E087,2023.0,Sep,Mi,Nachmittag,,Leicht,1.0
08EAE880428401E6E0630AB38B026A3A,2023.0,Okt,So,Abend,,Leicht,0.0
0CD826F7873B01F6E0630AB38B02169A,2023.0,Dez,Di,Nachmittag,,Leicht,0.0
93B87F0A7672A2E4E05329B9D80A3528,2019.0,Okt,Do,Vormittag,,Leicht,0.0
9C7C821922729D9AE05329B9D80A15BF,2020.0,Jan,Di,Nachmittag,,Schwer,0.0
A8A81AAE70271C69E05328B9D80A3B84,2020.0,Jun,Mi,Vormittag,,Leicht,0.0
BEA986BF5EBD8778E053DDB9D80A4AC2,2021.0,Apr,Do,Nachmittag,,Schwer,0.0
C04DF666488C2747E053DDB9D80A72A8,2021.0,Apr,Di,Abend,,Leicht,0.0
C5F852F2EEA744F4E053DDB9D80A198F,2021.0,Jun,Sa,Abend,,Schwer,1.0
D1752E722C46D904E053DDB9D80A57B7,2021.0,Nov,Do,Vormittag,,Leicht,0.0
D354E0DD315928D7E053DDB9D80A8BEE,2021.0,Nov,Di,Nachmittag,,Leicht,0.0
D950FE733F9EB7BBE053DDB9D80A175D,2022.0,Mar,Do,Nachmittag,,Leicht,0.0
DD2483E1A9AB0116E0530AB38B025E2A,2022.0,Apr,Fr,Nachmittag,,Leicht,1.0
E9524E6CEEB601A0E0530AB38B02F5F3,2022.0,Sep,Fr,Nachmittag,,Schwer,0.0
ED1EE32FC559010AE0530AB38B0241BF,2022.0,Nov,Do,Vormittag,,Leicht,0.0
EF251FE44B5C0178E0530AB38B02AB6A,2022.0,Dez,Fr,Nachmittag,,Schwer,0.0
FAB0C9BA306D010AE0530AB38B02F387,2023.0,Mai,Sa,Nachmittag,,Leicht,0.0
0896AB85FF73021EE0630AB38B026C03,2023.0,Okt,Fr,Nachmittag,,Leicht,0.0
9AC554ACE0138000E0430A865E338000,2011.0,Feb,Di,Vormittag,,Leicht,1.0
9BF4ACAE54F7807AE0430A865E33807A,2011.0,Feb,Do,Nachmittag,,Schwer,0.0
A05551C5E19FF054E0430A865E33F054,2011.0,Jan,So,Abend,,Leicht,0.0
A750605A0C67015AE0430A839427015A,2011.0,Jun,Mo,Nachmittag,,Schwer,0.0
A76B08475AF5015EE0430A839427015E,2011.0,Jul,Do,Nachmittag,,Schwer,0.0
AAC434B429DA0062E0430A8394270062,2011.0,Aug,Mi,Nachmittag,,Schwer,1.0
B09407DAF43600F2E0430A83942700F2,2011.0,Sep,Di,Nachmittag,,Leicht,0.0
C0431B89BB4B26E8E053DDB9D80A9A58,2021.0,Apr,Di,Abend,,Schwer,0.0
C0C7C3E651BB0156E0430A83942791E3,2012.0,Mai,Do,Nachmittag,,Leicht,0.0
C4A30E8B210801A6E0430A83942716CD,2012.0,Aug,So,Nachmittag,,Leicht,0.0
C8A3881164AC4D39E053DDB9D80A5FA0,2021.0,Jul,Sa,Vormittag,,Leicht,0.0
CBDD1C9787DE00F2E0430A8394275203,2012.0,Okt,Di,Nachmittag,,Leicht,0.0
D02C646EC0240168E0430A8394278F86,2012.0,Dez,Fr,Vormittag,,Leicht,0.0
D3CA3E6D168E016EE0430A8394278C27,2013.0,Feb,Fr,Nachmittag,,Leicht,0.0
00E49A0498DB012AE0530A839427C83F,2014.0,Aug,Mo,Nachmittag,,Leicht,0.0
06F5E2A444CD0114E0530A8394277BA5,2014.0,Nov,Mi,Vormittag,,Leicht,0.0
0ACADEA4760000DCE0530A83942784D7,2014.0,Dez,So,Vormittag,,Leicht,0.0
0E06AB1A4A3A0126E0530A8394279342,2015.0,Feb,So,Nachmittag,,Leicht,0.0
23A15070D8BE01E6E0530A839427649B,2015.0,Nov,Do,Nachmittag,,Leicht,1.0
B733D4C18D0B003CE0430A839427003C,2012.0,Feb,Mo,Abend,,Leicht,0.0
C46C695952C4014CE0430A839427A6BF,2012.0,Aug,So,Nachmittag,,Leicht,0.0
C473312B5E0D0068E0430A83942792C3,2012.0,Jul,Mo,Nachmittag,,Schwer,0.0
C4741557092F0000E0430A8394271705,2012.0,Aug,Sa,Nacht,,Leicht,0.0
D02C646F254C0168E0430A8394278F86,2012.0,Dez,Di,Nachmittag,,Leicht,0.0
D3B6205AF1220184E0430A8394279C39,2013.0,Feb,So,Abend,,Leicht,1.0
D3B6205B56230184E0430A8394279C39,2013.0,Feb,Sa,Nachmittag,,Leicht,0.0
D8BDBCA072D801DEE0430A8394272D31,2013.0,Apr,Sa,Abend,,Schwer,0.0
DF01E680DCFD013EE0430A839427640C,2013.0,Jun,Do,Abend,,Schwer,0.0
DF6B3D2B7A0F0146E0430A839427F5E5,2013.0,Jul,Mo,Vormittag,,Leicht,0.0
E28E2004F4B4009AE0430A8394271AB0,2013.0,Aug,Di,Abend,,Schwer,0.0
EDE6529E70F5002EE0430A8394275B8E,2013.0,Dez,Fr,Abend,,Leicht,0.0
F670FE80E5C501BEE0430A839427C780,2014.0,Apr,So,Nachmittag,,Leicht,1.0
F850079639190240E0430A839427814F,2014.0,Mai,Do,Nachmittag,,Leicht,0.0
FAD6F039CA030124E0430A839427227F,2014.0,Jun,Fr,Abend,,Leicht,0.0
FF2765A46357000CE0430A8394273021,2014.0,Jul,Mo,Nacht,,Leicht,0.0
035380A3CF050138E0530A83942789BC,2014.0,Sep,So,Vormittag,,Leicht,0.0
041E5794AF6B000EE0530A839427613E,2014.0,Okt,Fr,Vormittag,,Schwer,1.0
06F00A2BD93E000CE0530A839427D3BF,2014.0,Okt,Di,Nachmittag,,Leicht,0.0
09EE7B1B01050064E0530A839427DB27,2014.0,Dez,Mi,Vormittag,,Leicht,0.0
20B329C642B401E2E0530A83942711AC,2015.0,Okt,Do,Abend,,Leicht,0.0
2F015A57E4EF014EE0530A839427DC97,2016.0,Apr,Mo,Nachmittag,,Leicht,1.0
2F04E1D945BB01CEE0530A839427437A,2016.0,Mar,Di,Vormittag,,Leicht,0.0
31C616ACF84B0116E0530A8394272D30,2016.0,Mai,Fr,Nachmittag,,Leicht,1.0
341EF4264895003AE0530A83942747FB,2016.0,Jun,Fr,Vormittag,,Leicht,0.0
36B515215A55012AE0530A839427BB28,2016.0,Jul,Do,Vormittag,,Schwer,0.0
36C9CA051B54004AE0530A839427BBEE,2016.0,Jul,Fr,Vormittag,,Schwer,0.0
37CA2A9D710A02DEE0530A8394272A96,2016.0,Jul,So,Nachmittag,,Leicht,0.0
3BBDFBD1DA6B0162E0530A8394272BA4,2016.0,Aug,Mi,Abend,,Leicht,0.0
3D4FB40B93850148E0530A839427928C,2016.0,Okt,Sa,Nachmittag,,Leicht,0.0
3DDC50A369E80088E0530A839427D4EE,2016.0,Okt,Mi,Abend,,Leicht,0.0
A790E49055F819DCE05329B9D80A3F0B,2020.0,Jun,Do,Abend,,Leicht,0.0
FCF3348AB968000AE0430A8394270E5E,2014.0,Jul,Fr,Abend,,Leicht,0.0
0BAF1C81EBC60150E0630AB38B020C52,2023.0,Dez,Mi,Nachmittag,,Leicht,0.0
70905EC755880116E0530A839427B3F2,2018.0,Jul,Sa,Nachmittag,,Leicht,1.0
7415CD3768AC01BAE0530A8394272E04,2018.0,Aug,Fr,Vormittag,,Leicht,1.0
795A29601F5801F4E0530A839427F7D0,2018.0,Okt,Mo,Abend,,Leicht,0.0
7E36728FFF23AC7CE05328B9D80AC780,2019.0,Jan,Do,Vormittag,,Leicht,0.0
7E8B928F8A8FAD88E05328B9D80A3B0B,2019.0,Jan,Di,Abend,,Leicht,0.0
893B598006827A2BE05328B9D80AB524,2019.0,Mai,Di,Nachmittag,,Leicht,0.0
8B1B85EF5ABCAEB2E05328B9D80A9999,2019.0,Jun,Mi,Abend,,Leicht,0.0
8C871FCE9A9A398CE05328B9D80A9D26,2019.0,Jul,Sa,Nachmittag,,Leicht,0.0
8ECE842F094E7500E05328B9D80A829B,2019.0,Jul,Di,Abend,,Schwer,0.0
9074682364C6FE39E05328B9D80AF0FC,2019.0,Aug,Fr,Vormittag,,Leicht,1.0
98B38AC966B7922FE05329B9D80A013A,2019.0,Dez,Mi,Nachmittag,,Schwer,0.0
A1FB7A5195FD0586E05328B9D80AEF86,2020.0,Apr,Di,Nacht,,Leicht,0.0
A59B24481408CE92E05328B9D80A79DA,2020.0,Mai,So,Nachmittag,,Schwer,0.0
A7925A8FC9F61A01E05329B9D80A629A,2020.0,Jun,Sa,Nachmittag,,Leicht,1.0
ABF41293C093EA7CE05329B9D80AE665,2020.0,Aug,Do,Vormittag,,Leicht,0.0
B05B19E901A61E6EE05329B9D80A2761,2020.0,Sep,Mo,Nachmittag,,Leicht,0.0
B15252E10896BF16E05329B9D80AA479,2020.0,Okt,Mi,Nachmittag,,Leicht,0.0
B89B5671004E7775E053DDB9D80A1E22,2021.0,Jan,Do,Abend,,Leicht,0.0
C5BC8AC1A54F9414E053DDB9D80A1776,2021.0,Jun,So,Nachmittag,,Leicht,0.0
C7B4130D462CF1B5E053DDB9D80A5E63,2021.0,Jul,Fr,Nachmittag,,Schwer,1.0
CCA72E4C6A360189E053DDB9D80A5FC6,2021.0,Sep,Do,Vormittag,,Leicht,0.0
D0D1D8C1C8ADDACAE053DDB9D80AD487,2021.0,Nov,Di,Nachmittag,,Leicht,0.0
EA4F7729781E01A2E0530AB38B029E6F,2022.0,Okt,Mi,Vormittag,,Leicht,1.0
EF2520D6BD4E01F6E0530AB38B025EEA,2022.0,Dez,Di,Nachmittag,,Leicht,0.0
06B71E2B0A5A0184E0630AB38B028765,2023.0,Okt,Mi,Abend,,Schwer,0.0
0CEE793BA43D027CE0630AB38B02ECD2,2023.0,Dez,Fr,Nachmittag,,Leicht,0.0
93BF97FDA029A2F7E05329B9D80A9F58,2019.0,Okt,Do,Vormittag,,Schwer,0.0
98B9AE5D66A29238E05329B9D80A6695,2019.0,Dez,Fr,Nachmittag,,Leicht,0.0
A689F17CAD93D08CE05328B9D80AACA2,2020.0,Mai,Di,Vormittag,,Schwer,0.0
A9C09DFC965871C2E05328B9D80AC091,2020.0,Jul,Fr,Nachmittag,,Leicht,0.0
B6FA2FC8B5F70315E053DDB9D80A8DD4,2020.0,Dez,Di,Nacht,,Leicht,0.0
C88F43594A4846E4E053DDB9D80A7617,2021.0,Jul,Sa,Nachmittag,,Leicht,0.0
CA380A746CA5AB48E053DDB9D80A0056,2021.0,Aug,Di,Vormittag,,Leicht,0.0
CC83E4CA027237E2E053DDB9D80ABC30,2021.0,Sep,Mi,Nachmittag,,Leicht,0.0
D1E8A831A3C70B54E053DDB9D80A317F,2021.0,Dez,Do,Abend,,Leicht,0.0
D1FBAC2AE4712A90E053DDB9D80AF11C,2021.0,Nov,So,Nachmittag,,Schwer,0.0
DD273D86AB0E0148E0530AB38B0291CB,2022.0,Apr,Mo,Vormittag,,Leicht,0.0
E6BD40731AB301BAE0530AB38B02271B,2022.0,Aug,Mo,Nachmittag,,Leicht,0.0
EFD91C98274601D0E0530AB38B020F32,2022.0,Dez,Fr,Nachmittag,,Schwer,0.0
FB68497AB62E01CEE0530AB38B025C03,2023.0,Mai,So,Nachmittag,,Leicht,0.0
05DDD79F8FF401B4E0630AB38B026852,2023.0,Sep,Mi,Nachmittag,,Leicht,0.0
09139B5FBDF80160E0630AB38B0228EE,2023.0,Nov,Sa,Nachmittag,,Leicht,0.0
EF2685284A9602A8E0530AB38B022986,2022.0,Dez,Do,Nachmittag,,Leicht,0.0
FE263643B6760114E0530AB38B024184,2023.0,Jun,So,Nacht,,Leicht,0.0
0AD9647401BF01B8E0630AB38B0211DE,2023.0,Aug,Mi,Nachmittag,,Leicht,0.0
37CA4D4A582700BAE0530A83942746E6,2016.0,Mai,Mo,Abend,,Leicht,0.0
8C872B86BCA03990E05328B9D80ABAA0,2019.0,Mai,Mi,Nachmittag,,Leicht,0.0
896150B718FCDA61E05328B9D80A29FB,2019.0,Mai,Do,Vormittag,,Leicht,0.0
F97E23500F71016CE0530AB38B0201DF,2023.0,Jan,Mi,Nachmittag,,Leicht,0.0
B36B2ED8C82F00AEE0430A83942700AE,2011.0,Jun,Mo,Abend,,Leicht,0.0
E26A6F8B84960148E0530AB38B02B38C,2022.0,Mar,Di,Nachmittag,,Schwer,0.0
1CF4E7F87D3202D8E0630AB38B028ED3,2024.0,Jul,Do,Abend,,Schwer,0.0
1CF4E813131A0114E0630AB38B029B3C,2024.0,Jul,Di,Nachmittag,,Leicht,0.0
1E5E179B2C8D02FAE0630AB38B02AA80,2024.0,Jul,Mo,Vormittag,,Leicht,0.0
2158FC0A3CAF0264E0630AB38B02DE51,2024.0,Sep,So,Nachmittag,,Leicht,1.0
4540AACBD47A0100E0530A8394274122,2017.0,Jan,Di,Vormittag,,Leicht,1.0
0F276D8323C302F8E0630AB38B023937,2024.0,Jan,Di,Vormittag,,Leicht,0.0
11678E3F3D6B012AE0630AB38B027ACE,2024.0,Feb,Fr,Nachmittag,,Leicht,0.0
11678E3F3E55012AE0630AB38B027ACE,2024.0,Feb,So,Nacht,,Schwer,0.0
11678E3F8E8F012AE0630AB38B027ACE,2024.0,Feb,Do,Abend,,Leicht,0.0
11ED21FB10A3015CE0630AB38B025778,2024.0,Feb,Fr,Abend,,Leicht,0.0
130D9271F2B7023EE0630AB38B02B77E,2024.0,Feb,Mi,Vormittag,,Leicht,0.0
135CE8752B4301FCE0630AB38B026FB5,2024.0,Mar,Do,Vormittag,,Schwer,0.0
15555F605B9B01EEE0630AB38B029CCF,2024.0,Apr,Di,Nacht,,Schwer,1.0
15CC0E823DF80100E0630AB38B02DA3A,2024.0,Apr,Fr,Vormittag,,Leicht,0.0
174AAAE6D8E2011CE0630AB38B02C5F7,2024.0,Apr,Di,Abend,,Leicht,0.0
19E3B939930B01F4E0630AB38B029515,2024.0,Jun,Sa,Vormittag,,Schwer,0.0
1AAB37825496015AE0630AB38B0240D4,2024.0,Jun,So,Nachmittag,,Leicht,0.0
1BB288A64F3B0246E0630AB38B02EA69,2024.0,Jun,Di,Nachmittag,,Leicht,0.0
1CB610C5EEBE0270E0630AB38B0258CE,2024.0,Jul,Mo,Vormittag,,Schwer,0.0
1E5E4D936BE9028AE0630AB38B02BDC9,2024.0,Jul,Mi,Nachmittag,,Leicht,0.0
22EBC68A734C018AE0630AB38B029E0C,2024.0,Sep,Mi,Vormittag,,Leicht,0.0
46333839472E01ECE0530A839427ED7E,2017.0,Jan,Fr,Nacht,,Leicht,0.0
46334216FF94012AE0530A83942747A8,2017.0,Jan,Di,Nachmittag,,Leicht,0.0
474DFC93FD2400D0E0530A839427AD32,2017.0,Feb,Mo,Nachmittag,,Leicht,0.0
4CF6C47743AF0086E0530A8394276AAA,2017.0,Apr,Do,Abend,,Schwer,0.0
4CF78C764FED01CCE0530A8394276432,2017.0,Mar,Mi,Nachmittag,,Schwer,0.0
5E1765FFF8B5023CE0530A8394272F6B,2017.0,Nov,Mi,Nachmittag,,Leicht,0.0
0F276F3319D70280E0630AB38B02A73F,2024.0,Jan,Do,Abend,,Schwer,0.0
10003FC0C6A80246E0630AB38B02F96B,2024.0,Jan,Di,Vormittag,,Leicht,1.0
1011CCDA274501E4E0630AB38B02847B,2024.0,Feb,Do,Nachmittag,,Leicht,0.0
1286EAC9967901AAE0630AB38B02151A,2024.0,Mar,Mo,Nachmittag,,Leicht,0.0
13892693DBF70152E0630AB38B022AB9,2024.0,Feb,Do,Nachmittag,,Schwer,0.0
13DE5750E86C01A8E0630AB38B029394,2024.0,Mar,Di,Vormittag,,Schwer,0.0
15B8F9944F06026EE0630AB38B027507,2024.0,Apr,Sa,Vormittag,,Schwer,0.0
15CC4B6AF96B017EE0630AB38B0209E5,2024.0,Apr,Sa,Nachmittag,,Leicht,0.0
160BE23B6CE601A8E0630AB38B02000A,2024.0,Apr,Sa,Nachmittag,,Leicht,0.0
1631F09067E601C8E0630AB38B027CB5,2024.0,Apr,Fr,Vormittag,,Leicht,0.0
19F5BFCA42250140E0630AB38B0258B0,2024.0,Jun,Mi,Nachmittag,,Leicht,1.0
1A0BE0B0551902C6E0630AB38B02B9C2,2024.0,Jun,Mo,Vormittag,,Leicht,0.0
1B3A8B33181401E6E0630AB38B024D03,2024.0,Jun,Di,Abend,,Leicht,0.0
1C57ABFC5F990262E0630AB38B02C4A6,2024.0,Jul,Do,Vormittag,,Leicht,0.0
1CB610C5E71E0270E0630AB38B0258CE,2024.0,Jul,Mo,Nachmittag,,Leicht,1.0
